Response,Attempt,emotion terms,emotion terms2,Zone Type,Participant External Session ID,Reaction Time,Task Name,Participant Private ID
7.0,1.0,SERENE,CALM,response_keyboard_single,5f316576fc40b262ceb42fad,1555.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
2.0,1.0,SLEEPY,BORED,response_keyboard,5f316576fc40b262ceb42fad,5579.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,ALARMED,DEPRESSED,response_keyboard,5f316576fc40b262ceb42fad,13376.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
2.0,1.0,EXCITED,SERENE,response_keyboard,5f316576fc40b262ceb42fad,2150.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,TIRED,ASTONISHED,response_keyboard,5f316576fc40b262ceb42fad,5432.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
5.0,1.0,CALM,HAPPY,response_keyboard,5f316576fc40b262ceb42fad,1924.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,SAD,SATISFIED,response_keyboard,5f316576fc40b262ceb42fad,895.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
5.0,1.0,ASTONISHED,STRESSED,response_keyboard,5f316576fc40b262ceb42fad,670.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,ALARMED,SLEEPY,response_keyboard,5f316576fc40b262ceb42fad,602.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
5.0,1.0,CALM,SLEEPY,response_keyboard,5f316576fc40b262ceb42fad,2928.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,DISGUSTED,EXCITED,response_keyboard,5f316576fc40b262ceb42fad,3494.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
2.0,1.0,SAD,CALM,response_keyboard,5f316576fc40b262ceb42fad,2344.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,ALARMED,SATISFIED,response_keyboard,5f316576fc40b262ceb42fad,3780.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
5.0,1.0,TIRED,CALM,response_keyboard,5f316576fc40b262ceb42fad,1137.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
2.0,1.0,EXCITED,ANGRY,response_keyboard,5f316576fc40b262ceb42fad,2016.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
2.0,1.0,ANGRY,TIRED,response_keyboard,5f316576fc40b262ceb42fad,491.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,SLEEPY,SURPRISED,response_keyboard,5f316576fc40b262ceb42fad,1365.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
5.0,1.0,AFRAID,ALARMED,response_keyboard,5f316576fc40b262ceb42fad,632.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,SERENE,AFRAID,response_keyboard,5f316576fc40b262ceb42fad,896.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
2.0,1.0,SAD,EXCITED,response_keyboard,5f316576fc40b262ceb42fad,4737.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
7.0,1.0,SURPRISED,ASTONISHED,response_keyboard_single,5f316576fc40b262ceb42fad,574.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
3.0,1.0,EXCITED,FRUSTRATED,response_keyboard,5f316576fc40b262ceb42fad,3900.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,FRUSTRATED,SERENE,response_keyboard,5f316576fc40b262ceb42fad,85.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,ALARMED,BORED,response_keyboard,5f316576fc40b262ceb42fad,790.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
5.0,1.0,AFRAID,EXCITED,response_keyboard,5f316576fc40b262ceb42fad,900.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
5.0,1.0,ANGRY,DISGUSTED,response_keyboard,5f316576fc40b262ceb42fad,3453.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,DISGUSTED,TIRED,response_keyboard,5f316576fc40b262ceb42fad,823.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
5.0,1.0,SATISFIED,CALM,response_keyboard,5f316576fc40b262ceb42fad,5169.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
2.0,1.0,CALM,DEPRESSED,response_keyboard,5f316576fc40b262ceb42fad,3470.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
5.0,1.0,AFRAID,DEPRESSED,response_keyboard,5f316576fc40b262ceb42fad,1707.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,SLEEPY,AFRAID,response_keyboard,5f316576fc40b262ceb42fad,2492.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,EXCITED,DEPRESSED,response_keyboard,5f316576fc40b262ceb42fad,1217.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,DEPRESSED,HAPPY,response_keyboard,5f316576fc40b262ceb42fad,814.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
5.0,1.0,AFRAID,STRESSED,response_keyboard,5f316576fc40b262ceb42fad,4362.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,SERENE,SURPRISED,response_keyboard,5f316576fc40b262ceb42fad,990.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
5.0,1.0,AFRAID,SAD,response_keyboard,5f316576fc40b262ceb42fad,665.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,HAPPY,BORED,response_keyboard,5f316576fc40b262ceb42fad,1431.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,AFRAID,CALM,response_keyboard,5f316576fc40b262ceb42fad,774.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
5.0,1.0,DISGUSTED,DEPRESSED,response_keyboard,5f316576fc40b262ceb42fad,468.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
5.0,1.0,SAD,FRUSTRATED,response_keyboard,5f316576fc40b262ceb42fad,708.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,FRUSTRATED,CALM,response_keyboard,5f316576fc40b262ceb42fad,578.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
2.0,1.0,DISGUSTED,SURPRISED,response_keyboard,5f316576fc40b262ceb42fad,798.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
5.0,1.0,SLEEPY,FRUSTRATED,response_keyboard,5f316576fc40b262ceb42fad,3394.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,EXCITED,BORED,response_keyboard,5f316576fc40b262ceb42fad,902.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,STRESSED,CALM,response_keyboard,5f316576fc40b262ceb42fad,2890.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
5.0,1.0,CALM,BORED,response_keyboard,5f316576fc40b262ceb42fad,1754.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,BORED,STRESSED,response_keyboard,5f316576fc40b262ceb42fad,749.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
2.0,1.0,BORED,ANGRY,response_keyboard,5f316576fc40b262ceb42fad,629.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
5.0,1.0,HAPPY,SURPRISED,response_keyboard,5f316576fc40b262ceb42fad,508.0,2_2_ Emotion Testing Phase_ENGLISH,1835556.0
1.0,1.0,STRESSED,SATISFIED,response_keyboard,5f33d559edeafa21037617c2,387.5949999783188,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
7.0,1.0,HAPPY,CALM,response_keyboard_single,5f33d559edeafa21037617c2,979.4300000066868,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,DISGUSTED,SLEEPY,response_keyboard,5f33d559edeafa21037617c2,308.03000001469627,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,BORED,SAD,response_keyboard,5f33d559edeafa21037617c2,461.59500000067055,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,EXCITED,STRESSED,response_keyboard,5f33d559edeafa21037617c2,315.02999999793246,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
5.0,1.0,SAD,STRESSED,response_keyboard,5f33d559edeafa21037617c2,1054.485000029672,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,AFRAID,BORED,response_keyboard,5f33d559edeafa21037617c2,378.0499999993481,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,HAPPY,STRESSED,response_keyboard,5f33d559edeafa21037617c2,349.0449999808334,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,BORED,SURPRISED,response_keyboard,5f33d559edeafa21037617c2,402.3850000230596,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,ALARMED,CALM,response_keyboard,5f33d559edeafa21037617c2,336.2949999864213,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
3.0,1.0,HAPPY,SLEEPY,response_keyboard,5f33d559edeafa21037617c2,2576.569999975618,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,ANGRY,EXCITED,response_keyboard,5f33d559edeafa21037617c2,361.17500002728775,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,STRESSED,CALM,response_keyboard,5f33d559edeafa21037617c2,388.8199999928474,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
4.0,1.0,FRUSTRATED,ALARMED,response_keyboard,5f33d559edeafa21037617c2,354.6199999982491,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
7.0,1.0,SERENE,HAPPY,response_keyboard_single,5f33d559edeafa21037617c2,324.05500003369525,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
2.0,1.0,BORED,CALM,response_keyboard,5f33d559edeafa21037617c2,263.08499998413026,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
7.0,1.0,DEPRESSED,SAD,response_keyboard_single,5f33d559edeafa21037617c2,311.8549999780953,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,ANGRY,ALARMED,response_keyboard,5f33d559edeafa21037617c2,273.51999998791143,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,FRUSTRATED,SATISFIED,response_keyboard,5f33d559edeafa21037617c2,262.8700000350364,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,ASTONISHED,SLEEPY,response_keyboard,5f33d559edeafa21037617c2,298.38999995263293,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,STRESSED,TIRED,response_keyboard,5f33d559edeafa21037617c2,284.84500001650304,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,HAPPY,DISGUSTED,response_keyboard,5f33d559edeafa21037617c2,287.3000000254251,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
7.0,1.0,CALM,SERENE,response_keyboard_single,5f33d559edeafa21037617c2,341.33999998448417,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
5.0,1.0,SURPRISED,SATISFIED,response_keyboard,5f33d559edeafa21037617c2,337.6999999745749,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
4.0,1.0,HAPPY,TIRED,response_keyboard,5f33d559edeafa21037617c2,343.0299999890849,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
2.0,1.0,SERENE,ASTONISHED,response_keyboard,5f33d559edeafa21037617c2,310.6699999771081,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,TIRED,EXCITED,response_keyboard,5f33d559edeafa21037617c2,270.32000001054257,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
5.0,1.0,SURPRISED,DISGUSTED,response_keyboard,5f33d559edeafa21037617c2,333.8450000155717,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,BORED,SERENE,response_keyboard,5f33d559edeafa21037617c2,397.0749999862164,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,ASTONISHED,SURPRISED,response_keyboard,5f33d559edeafa21037617c2,296.3549999985844,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,DEPRESSED,CALM,response_keyboard,5f33d559edeafa21037617c2,493.4500000090338,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
2.0,1.0,TIRED,ALARMED,response_keyboard,5f33d559edeafa21037617c2,434.8549999995157,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
4.0,1.0,ANGRY,BORED,response_keyboard,5f33d559edeafa21037617c2,1641.8350000167266,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
3.0,1.0,SLEEPY,STRESSED,response_keyboard,5f33d559edeafa21037617c2,407.6300000306219,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,SATISFIED,DEPRESSED,response_keyboard,5f33d559edeafa21037617c2,321.9849999877624,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,HAPPY,AFRAID,response_keyboard,5f33d559edeafa21037617c2,1131.3500000396743,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
2.0,1.0,ASTONISHED,SAD,response_keyboard,5f33d559edeafa21037617c2,1169.1699999500995,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,FRUSTRATED,EXCITED,response_keyboard,5f33d559edeafa21037617c2,313.834999979008,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
2.0,1.0,BORED,DISGUSTED,response_keyboard,5f33d559edeafa21037617c2,291.7449999949895,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,SATISFIED,ALARMED,response_keyboard,5f33d559edeafa21037617c2,342.4949999898672,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,STRESSED,FRUSTRATED,response_keyboard,5f33d559edeafa21037617c2,314.82000002870336,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
2.0,1.0,SLEEPY,SURPRISED,response_keyboard,5f33d559edeafa21037617c2,1063.144999963697,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
5.0,1.0,BORED,SLEEPY,response_keyboard,5f33d559edeafa21037617c2,437.99499998567626,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
2.0,1.0,SLEEPY,FRUSTRATED,response_keyboard,5f33d559edeafa21037617c2,362.9499999806285,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,EXCITED,CALM,response_keyboard,5f33d559edeafa21037617c2,303.69500000961125,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,STRESSED,DEPRESSED,response_keyboard,5f33d559edeafa21037617c2,332.8650000039488,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,SAD,EXCITED,response_keyboard,5f33d559edeafa21037617c2,290.500000002794,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,SATISFIED,SERENE,response_keyboard,5f33d559edeafa21037617c2,308.3450000267476,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
4.0,1.0,HAPPY,SURPRISED,response_keyboard,5f33d559edeafa21037617c2,298.1199999921955,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,AFRAID,SERENE,response_keyboard,5f33d559edeafa21037617c2,289.1949999611825,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,BORED,HAPPY,response_keyboard,5f33d559edeafa21037617c2,475.96499999053776,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
2.0,1.0,SERENE,SURPRISED,response_keyboard,5f33d559edeafa21037617c2,536.7500000284053,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,DISGUSTED,ALARMED,response_keyboard,5f33d559edeafa21037617c2,342.7800000063144,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,AFRAID,CALM,response_keyboard,5f33d559edeafa21037617c2,562.5699999509379,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,DISGUSTED,SAD,response_keyboard,5f33d559edeafa21037617c2,317.02999997651204,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
3.0,1.0,AFRAID,TIRED,response_keyboard,5f33d559edeafa21037617c2,341.8900000397116,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,CALM,DISGUSTED,response_keyboard,5f33d559edeafa21037617c2,319.7499999660067,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,DEPRESSED,HAPPY,response_keyboard,5f33d559edeafa21037617c2,282.3000000207685,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,SLEEPY,ALARMED,response_keyboard,5f33d559edeafa21037617c2,1079.3350000167266,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
7.0,1.0,TIRED,SLEEPY,response_keyboard_single,5f33d559edeafa21037617c2,311.32000003708526,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
4.0,1.0,AFRAID,SAD,response_keyboard,5f33d559edeafa21037617c2,454.41499998560175,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,FRUSTRATED,DEPRESSED,response_keyboard,5f33d559edeafa21037617c2,459.3849999946542,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
4.0,1.0,ALARMED,DEPRESSED,response_keyboard,5f33d559edeafa21037617c2,343.4150000102818,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,SAD,SATISFIED,response_keyboard,5f33d559edeafa21037617c2,395.8899999852292,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
4.0,1.0,ANGRY,SURPRISED,response_keyboard,5f33d559edeafa21037617c2,302.060000016354,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,SATISFIED,DISGUSTED,response_keyboard,5f33d559edeafa21037617c2,1899.7850000159813,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,ANGRY,STRESSED,response_keyboard,5f33d559edeafa21037617c2,414.74499995820224,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,DISGUSTED,DEPRESSED,response_keyboard,5f33d559edeafa21037617c2,630.3950000437908,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
5.0,1.0,AFRAID,FRUSTRATED,response_keyboard,5f33d559edeafa21037617c2,361.9499999913387,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
3.0,1.0,ASTONISHED,HAPPY,response_keyboard,5f33d559edeafa21037617c2,1915.2950000134297,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
4.0,1.0,SERENE,SLEEPY,response_keyboard,5f33d559edeafa21037617c2,779.2899999767542,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,ANGRY,HAPPY,response_keyboard,5f33d559edeafa21037617c2,1020.9100000211038,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,SATISFIED,CALM,response_keyboard,5f33d559edeafa21037617c2,559.6299999742769,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,ALARMED,SURPRISED,response_keyboard,5f33d559edeafa21037617c2,4144.4050000282,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,ALARMED,ASTONISHED,response_keyboard,5f33d559edeafa21037617c2,455.5749999708496,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,SERENE,DEPRESSED,response_keyboard,5f33d559edeafa21037617c2,3427.254999987781,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,AFRAID,EXCITED,response_keyboard,5f33d559edeafa21037617c2,399.5449999929406,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
3.0,1.0,SLEEPY,AFRAID,response_keyboard,5f33d559edeafa21037617c2,304.8549999948591,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,DEPRESSED,BORED,response_keyboard,5f33d559edeafa21037617c2,334.22000001883134,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,SERENE,ALARMED,response_keyboard,5f33d559edeafa21037617c2,290.51500000059605,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,SURPRISED,TIRED,response_keyboard,5f33d559edeafa21037617c2,1076.9349999609403,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
5.0,1.0,DISGUSTED,STRESSED,response_keyboard,5f33d559edeafa21037617c2,305.1700000069104,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
7.0,1.0,HAPPY,SATISFIED,response_keyboard_single,5f33d559edeafa21037617c2,341.80499997455627,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,SATISFIED,BORED,response_keyboard,5f33d559edeafa21037617c2,314.15500002913177,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,CALM,ASTONISHED,response_keyboard,5f33d559edeafa21037617c2,358.82999998284504,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,DISGUSTED,FRUSTRATED,response_keyboard,5f33d559edeafa21037617c2,311.4449999993667,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
2.0,1.0,TIRED,CALM,response_keyboard,5f33d559edeafa21037617c2,335.8800000278279,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
3.0,1.0,SAD,TIRED,response_keyboard,5f33d559edeafa21037617c2,510.6750000268221,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
2.0,1.0,FRUSTRATED,SURPRISED,response_keyboard,5f33d559edeafa21037617c2,298.5700000426732,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,SLEEPY,ANGRY,response_keyboard,5f33d559edeafa21037617c2,302.6049999753013,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
4.0,1.0,ANGRY,ASTONISHED,response_keyboard,5f33d559edeafa21037617c2,448.26999999349937,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
3.0,1.0,TIRED,SATISFIED,response_keyboard,5f33d559edeafa21037617c2,415.4899999848567,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,FRUSTRATED,CALM,response_keyboard,5f33d559edeafa21037617c2,404.515000001993,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,FRUSTRATED,ASTONISHED,response_keyboard,5f33d559edeafa21037617c2,521.7849999899045,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,ASTONISHED,BORED,response_keyboard,5f33d559edeafa21037617c2,313.4650000138208,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,EXCITED,BORED,response_keyboard,5f33d559edeafa21037617c2,339.90500000072643,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
7.0,1.0,ALARMED,STRESSED,response_keyboard_single,5f33d559edeafa21037617c2,290.9349999972619,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,STRESSED,ASTONISHED,response_keyboard,5f33d559edeafa21037617c2,361.2149999826215,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,SERENE,DISGUSTED,response_keyboard,5f33d559edeafa21037617c2,439.5150000345893,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
4.0,1.0,STRESSED,SURPRISED,response_keyboard,5f33d559edeafa21037617c2,3093.500000017229,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
5.0,1.0,EXCITED,HAPPY,response_keyboard,5f33d559edeafa21037617c2,130.05500001600012,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
5.0,1.0,DISGUSTED,AFRAID,response_keyboard,5f33d559edeafa21037617c2,5230.125000001863,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,SAD,HAPPY,response_keyboard,5f33d559edeafa21037617c2,777.6350000058301,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,STRESSED,SERENE,response_keyboard,5f33d559edeafa21037617c2,387.795000046026,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,AFRAID,SATISFIED,response_keyboard,5f33d559edeafa21037617c2,388.27500003390014,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
3.0,1.0,ASTONISHED,DEPRESSED,response_keyboard,5f33d559edeafa21037617c2,307.4349999660626,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
2.0,1.0,TIRED,DISGUSTED,response_keyboard,5f33d559edeafa21037617c2,342.7000000374392,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
2.0,1.0,CALM,SURPRISED,response_keyboard,5f33d559edeafa21037617c2,293.645000027027,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,ANGRY,CALM,response_keyboard,5f33d559edeafa21037617c2,792.2399999806657,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
5.0,1.0,AFRAID,ALARMED,response_keyboard,5f33d559edeafa21037617c2,1625.3750000032596,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
4.0,1.0,SLEEPY,DEPRESSED,response_keyboard,5f33d559edeafa21037617c2,339.83499999158084,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
2.0,1.0,SLEEPY,SATISFIED,response_keyboard,5f33d559edeafa21037617c2,1358.6299999733455,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
3.0,1.0,TIRED,ANGRY,response_keyboard,5f33d559edeafa21037617c2,320.6650000065565,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,SERENE,ANGRY,response_keyboard,5f33d559edeafa21037617c2,338.6350000509992,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
5.0,1.0,BORED,TIRED,response_keyboard,5f33d559edeafa21037617c2,422.7950000204146,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
5.0,1.0,ASTONISHED,EXCITED,response_keyboard,5f33d559edeafa21037617c2,466.8600000441074,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,AFRAID,ANGRY,response_keyboard,5f33d559edeafa21037617c2,333.8799999910407,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,FRUSTRATED,SERENE,response_keyboard,5f33d559edeafa21037617c2,445.5150000285357,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
2.0,1.0,SERENE,EXCITED,response_keyboard,5f33d559edeafa21037617c2,699.5849999948405,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,SAD,SERENE,response_keyboard,5f33d559edeafa21037617c2,295.1899999752641,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
5.0,1.0,DEPRESSED,TIRED,response_keyboard,5f33d559edeafa21037617c2,322.10499997017905,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
7.0,1.0,FRUSTRATED,ANGRY,response_keyboard_single,5f33d559edeafa21037617c2,299.3000000133179,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,SAD,FRUSTRATED,response_keyboard,5f33d559edeafa21037617c2,331.5450000227429,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
6.0,1.0,DEPRESSED,AFRAID,response_keyboard,5f33d559edeafa21037617c2,420.25500000454485,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
4.0,1.0,BORED,STRESSED,response_keyboard,5f33d559edeafa21037617c2,462.39999996032566,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
5.0,1.0,TIRED,FRUSTRATED,response_keyboard,5f33d559edeafa21037617c2,300.7199999992736,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
1.0,1.0,DEPRESSED,EXCITED,response_keyboard,5f33d559edeafa21037617c2,268.29500001622364,2_2_ Emotion Testing Phase_ENGLISH,1843080.0
