Response,color terms,color terms2,Zone Type,Participant External Session ID,Reaction Time,Task Name,Participant Private ID
1.0,BLUE,YELLOW,response_keyboard,5fa27e20499be445b1aa94a1,2926.5099999029185,1_2_ Color Testing Phase_ITALIAN,2242467.0
7.0,RED,PURPLE,response_keyboard_single,5fa27e20499be445b1aa94a1,322.86499999463564,1_2_ Color Testing Phase_ITALIAN,2242467.0
3.0,ORANGE,GREEN,response_keyboard,5fa27e20499be445b1aa94a1,2258.704999927432,1_2_ Color Testing Phase_ITALIAN,2242467.0
6.0,BLUE,GREEN,response_keyboard,5fa27e20499be445b1aa94a1,334.9350001662969,1_2_ Color Testing Phase_ITALIAN,2242467.0
1.0,YELLOW,BLUE,response_keyboard,5fa27e20499be445b1aa94a1,649.3450000416487,1_2_ Color Testing Phase_ITALIAN,2242467.0
7.0,PURPLE,BLUE,response_keyboard_single,5fa27e20499be445b1aa94a1,683.0749998334795,1_2_ Color Testing Phase_ITALIAN,2242467.0
1.0,PURPLE,YELLOW,response_keyboard,5fa27e20499be445b1aa94a1,244.66999992728236,1_2_ Color Testing Phase_ITALIAN,2242467.0
1.0,ORANGE,PURPLE,response_keyboard,5fa27e20499be445b1aa94a1,501.99000001885,1_2_ Color Testing Phase_ITALIAN,2242467.0
7.0,YELLOW,ORANGE,response_keyboard_single,5fa27e20499be445b1aa94a1,651.9849998876452,1_2_ Color Testing Phase_ITALIAN,2242467.0
7.0,RED,ORANGE,response_keyboard_single,5fa27e20499be445b1aa94a1,505.8399999979883,1_2_ Color Testing Phase_ITALIAN,2242467.0
1.0,PURPLE,ORANGE,response_keyboard,5fa27e20499be445b1aa94a1,702.5299998931587,1_2_ Color Testing Phase_ITALIAN,2242467.0
6.0,GREEN,BLUE,response_keyboard,5fa27e20499be445b1aa94a1,461.4249998703599,1_2_ Color Testing Phase_ITALIAN,2242467.0
7.0,PURPLE,RED,response_keyboard_single,5fa27e20499be445b1aa94a1,766.814999980852,1_2_ Color Testing Phase_ITALIAN,2242467.0
2.0,RED,BLUE,response_keyboard,5fa27e20499be445b1aa94a1,1606.4300001598895,1_2_ Color Testing Phase_ITALIAN,2242467.0
7.0,BLUE,PURPLE,response_keyboard_single,5fa27e20499be445b1aa94a1,352.30999998748297,1_2_ Color Testing Phase_ITALIAN,2242467.0
6.0,PURPLE,BLUE,response_keyboard,5f9eb59925b9f605e9444f81,1540.2549999998882,1_2_ Color Testing Phase_ITALIAN,2215611.0
2.0,PURPLE,ORANGE,response_keyboard,5f9eb59925b9f605e9444f81,555.0749999820255,1_2_ Color Testing Phase_ITALIAN,2215611.0
1.0,GREEN,RED,response_keyboard,5f9eb59925b9f605e9444f81,328.89000000432134,1_2_ Color Testing Phase_ITALIAN,2215611.0
6.0,BLUE,PURPLE,response_keyboard,5f9eb59925b9f605e9444f81,364.97500003315514,1_2_ Color Testing Phase_ITALIAN,2215611.0
1.0,RED,GREEN,response_keyboard,5f9eb59925b9f605e9444f81,424.80999999679625,1_2_ Color Testing Phase_ITALIAN,2215611.0
1.0,BLUE,RED,response_keyboard,5f9eb59925b9f605e9444f81,317.73000000976026,1_2_ Color Testing Phase_ITALIAN,2215611.0
5.0,RED,YELLOW,response_keyboard,5f9eb59925b9f605e9444f81,297.71000001346687,1_2_ Color Testing Phase_ITALIAN,2215611.0
1.0,ORANGE,GREEN,response_keyboard,5f9eb59925b9f605e9444f81,351.5400000032969,1_2_ Color Testing Phase_ITALIAN,2215611.0
5.0,ORANGE,PURPLE,response_keyboard,5f9eb59925b9f605e9444f81,460.2450000238605,1_2_ Color Testing Phase_ITALIAN,2215611.0
3.0,PURPLE,GREEN,response_keyboard,5f9eb59925b9f605e9444f81,466.75500000128517,1_2_ Color Testing Phase_ITALIAN,2215611.0
