Response,Attempt,emotion terms,emotion terms2,Zone Type,Participant External Session ID,Reaction Time,Task Name,Participant Private ID
1.0,1.0,DEPRESSED,HAPPY,response_keyboard,5f9eb58087a9544678e9a70b,506.3749998807907,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
7.0,1.0,FRUSTRATED,DISGUSTED,response_keyboard_single,5f9eb58087a9544678e9a70b,451.3499999884516,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
5.0,1.0,HAPPY,SURPRISED,response_keyboard,5f9eb58087a9544678e9a70b,372.15499999001617,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
5.0,1.0,BORED,AFRAID,response_keyboard,5f9eb58087a9544678e9a70b,438.4500000160188,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
1.0,1.0,BORED,SERENE,response_keyboard,5f9eb58087a9544678e9a70b,392.9000000935048,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
7.0,1.0,DEPRESSED,SAD,response_keyboard_single,5f9eb58087a9544678e9a70b,422.62999992817635,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
4.0,1.0,TIRED,SURPRISED,response_keyboard,5f9eb58087a9544678e9a70b,434.61499991826713,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
1.0,1.0,HAPPY,ALARMED,response_keyboard,5f9eb58087a9544678e9a70b,496.98999989777803,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
2.0,1.0,ASTONISHED,CALM,response_keyboard,5f9eb58087a9544678e9a70b,708.9299999643117,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
6.0,1.0,SLEEPY,STRESSED,response_keyboard,5f9eb58087a9544678e9a70b,471.2650000583381,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
1.0,1.0,HAPPY,STRESSED,response_keyboard,5f9eb58087a9544678e9a70b,695.3949998132886,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
7.0,1.0,ANGRY,STRESSED,response_keyboard_single,5f9eb58087a9544678e9a70b,491.8649999890477,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
1.0,1.0,ALARMED,SATISFIED,response_keyboard,5f9eb58087a9544678e9a70b,382.31999985873705,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
1.0,1.0,ALARMED,SLEEPY,response_keyboard,5f9eb58087a9544678e9a70b,376.2799999676645,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
7.0,1.0,BORED,SAD,response_keyboard_single,5f9eb58087a9544678e9a70b,481.36499989777803,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
4.0,1.0,FRUSTRATED,SURPRISED,response_keyboard,5f9eb58087a9544678e9a70b,1168.7249999959022,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
1.0,1.0,ALARMED,CALM,response_keyboard,5f9eb58087a9544678e9a70b,484.3600001186133,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
2.0,1.0,SERENE,SURPRISED,response_keyboard,5f9eb58087a9544678e9a70b,340.7799999695271,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
2.0,1.0,TIRED,EXCITED,response_keyboard,5f9eb58087a9544678e9a70b,390.8500000834465,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
1.0,1.0,SAD,EXCITED,response_keyboard,5f9eb58087a9544678e9a70b,3877.495000138879,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
1.0,1.0,AFRAID,CALM,response_keyboard,5f9eb58087a9544678e9a70b,392.20499992370605,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
7.0,1.0,FRUSTRATED,STRESSED,response_keyboard_single,5f9eb58087a9544678e9a70b,352.710000006482,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
7.0,1.0,AFRAID,STRESSED,response_keyboard_single,5f9eb58087a9544678e9a70b,383.15499993041163,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
6.0,1.0,SATISFIED,HAPPY,response_keyboard,5f9eb58087a9544678e9a70b,267.99000008031726,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
1.0,1.0,ANGRY,HAPPY,response_keyboard,5f9eb58087a9544678e9a70b,563.8099999632686,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
7.0,1.0,DISGUSTED,DEPRESSED,response_keyboard_single,5f9eb58087a9544678e9a70b,526.7199999652803,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
1.0,1.0,DISGUSTED,EXCITED,response_keyboard,5f9eb58087a9544678e9a70b,1457.6000000815839,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
7.0,1.0,DEPRESSED,FRUSTRATED,response_keyboard_single,5f9eb58087a9544678e9a70b,419.1049998626113,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
1.0,1.0,EXCITED,ANGRY,response_keyboard,5f9eb58087a9544678e9a70b,419.60499994456774,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
7.0,1.0,EXCITED,SATISFIED,response_keyboard_single,5f9eb58087a9544678e9a70b,388.96999997086823,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
1.0,1.0,DISGUSTED,SERENE,response_keyboard,5f9eb58087a9544678e9a70b,410.46499996446073,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
1.0,1.0,EXCITED,ALARMED,response_keyboard,5f9eb58087a9544678e9a70b,463.4500001557172,2_2_ Emotion Testing Phase_ITALIAN,2215625.0
3.0,1.0,FRUSTRATED,AFRAID,response_keyboard,5f9eb5ae95cf6346959e6500,696.0300000009738,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,BORED,SERENE,response_keyboard,5f9eb5ae95cf6346959e6500,322.01999999961123,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,TIRED,BORED,response_keyboard,5f9eb5ae95cf6346959e6500,1627.6149999994232,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,SURPRISED,SAD,response_keyboard,5f9eb5ae95cf6346959e6500,328.94999999916763,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
1.0,1.0,SLEEPY,DISGUSTED,response_keyboard,5f9eb5ae95cf6346959e6500,3118.6850000012787,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
1.0,1.0,DISGUSTED,HAPPY,response_keyboard,5f9eb5ae95cf6346959e6500,415.6299999995099,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,TIRED,ALARMED,response_keyboard,5f9eb5ae95cf6346959e6500,2530.5499999994936,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,SLEEPY,SATISFIED,response_keyboard,5f9eb5ae95cf6346959e6500,330.35500000005413,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
6.0,1.0,SATISFIED,CALM,response_keyboard,5f9eb5ae95cf6346959e6500,440.13500000073685,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,ASTONISHED,FRUSTRATED,response_keyboard,5f9eb5ae95cf6346959e6500,446.605000001,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
7.0,1.0,SURPRISED,ALARMED,response_keyboard_single,5f9eb5ae95cf6346959e6500,127.3349999992206,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
5.0,1.0,SATISFIED,FRUSTRATED,response_keyboard,5f9eb5ae95cf6346959e6500,63.65499999992608,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,SURPRISED,SATISFIED,response_keyboard,5f9eb5ae95cf6346959e6500,460.42499999930436,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
5.0,1.0,FRUSTRATED,DISGUSTED,response_keyboard,5f9eb5ae95cf6346959e6500,455.9599999993225,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
6.0,1.0,SATISFIED,TIRED,response_keyboard,5f9eb5ae95cf6346959e6500,74.98499999928755,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,ASTONISHED,SAD,response_keyboard,5f9eb5ae95cf6346959e6500,195.71999999971013,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,ALARMED,SATISFIED,response_keyboard,5f9eb5ae95cf6346959e6500,2.10499999957392,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
5.0,1.0,BORED,SURPRISED,response_keyboard,5f9eb5ae95cf6346959e6500,614.5850000011707,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,FRUSTRATED,SERENE,response_keyboard,5f9eb5ae95cf6346959e6500,311.0599999999977,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,EXCITED,ALARMED,response_keyboard,5f9eb5ae95cf6346959e6500,350.655000000188,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,ANGRY,SATISFIED,response_keyboard,5f9eb5ae95cf6346959e6500,1835.7450000003155,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
1.0,1.0,HAPPY,ASTONISHED,response_keyboard,5f9eb5ae95cf6346959e6500,151.47999999862802,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
6.0,1.0,ASTONISHED,ANGRY,response_keyboard,5f9eb5ae95cf6346959e6500,346.57499999957514,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
1.0,1.0,SAD,SATISFIED,response_keyboard,5f9eb5ae95cf6346959e6500,306.4199999989796,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,DISGUSTED,DEPRESSED,response_keyboard,5f9eb5ae95cf6346959e6500,288.9149999991787,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,ALARMED,BORED,response_keyboard,5f9eb5ae95cf6346959e6500,335.37499999874854,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
6.0,1.0,ANGRY,TIRED,response_keyboard,5f9eb5ae95cf6346959e6500,1712.3000000010654,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
1.0,1.0,STRESSED,EXCITED,response_keyboard,5f9eb5ae95cf6346959e6500,438.76000000094064,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
7.0,1.0,SAD,FRUSTRATED,response_keyboard_single,5f9eb5ae95cf6346959e6500,486.3199999999779,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
1.0,1.0,SERENE,DEPRESSED,response_keyboard,5f9eb5ae95cf6346959e6500,302.62500000026193,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,BORED,AFRAID,response_keyboard,5f9eb5ae95cf6346959e6500,419.83499999876955,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
1.0,1.0,EXCITED,CALM,response_keyboard,5f9eb5ae95cf6346959e6500,1714.054999998567,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,FRUSTRATED,CALM,response_keyboard,5f9eb5ae95cf6346959e6500,242.10500000120373,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,SAD,DISGUSTED,response_keyboard,5f9eb5ae95cf6346959e6500,1881.5500000000463,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,ALARMED,SERENE,response_keyboard,5f9eb5ae95cf6346959e6500,381.0200000007172,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,ALARMED,CALM,response_keyboard,5f9eb5ae95cf6346959e6500,428.35000000012224,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,DISGUSTED,EXCITED,response_keyboard,5f9eb5ae95cf6346959e6500,420.309999999532,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
7.0,1.0,SLEEPY,BORED,response_keyboard_single,5f9eb5ae95cf6346959e6500,2299.8250000000407,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,SERENE,SURPRISED,response_keyboard,5f9eb5ae95cf6346959e6500,607.2349999994623,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,TIRED,EXCITED,response_keyboard,5f9eb5ae95cf6346959e6500,383.16499999928055,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,HAPPY,TIRED,response_keyboard,5f9eb5ae95cf6346959e6500,1354.375000000815,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,ASTONISHED,ALARMED,response_keyboard,5f9eb5ae95cf6346959e6500,151.3249999989057,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
6.0,1.0,BORED,SAD,response_keyboard,5f9eb5ae95cf6346959e6500,577.8850000006205,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
7.0,1.0,FRUSTRATED,ANGRY,response_keyboard_single,5f9eb5ae95cf6346959e6500,313.20500000036554,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,EXCITED,FRUSTRATED,response_keyboard,5f9eb5ae95cf6346959e6500,785.5449999988194,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,SAD,CALM,response_keyboard,5f9eb5ae95cf6346959e6500,2092.834999999439,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
5.0,1.0,CALM,HAPPY,response_keyboard,5f9eb5ae95cf6346959e6500,454.1050000007089,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
6.0,1.0,EXCITED,SATISFIED,response_keyboard,5f9eb5ae95cf6346959e6500,800.834999999992,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,CALM,SLEEPY,response_keyboard,5f9eb5ae95cf6346959e6500,536.1100000009174,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,SURPRISED,EXCITED,response_keyboard,5f9eb5ae95cf6346959e6500,129.00500000067404,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,STRESSED,TIRED,response_keyboard,5f9eb5ae95cf6346959e6500,418.9350000015111,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,HAPPY,AFRAID,response_keyboard,5f9eb5ae95cf6346959e6500,360.274999999092,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,AFRAID,EXCITED,response_keyboard,5f9eb5ae95cf6346959e6500,111.94500000058906,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,ASTONISHED,BORED,response_keyboard,5f9eb5ae95cf6346959e6500,196.4549999993178,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,CALM,BORED,response_keyboard,5f9eb5ae95cf6346959e6500,527.0649999983725,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,SATISFIED,ASTONISHED,response_keyboard,5f9eb5ae95cf6346959e6500,339.2999999996391,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
5.0,1.0,DEPRESSED,TIRED,response_keyboard,5f9eb5ae95cf6346959e6500,52.830000000540174,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,FRUSTRATED,STRESSED,response_keyboard,5f9eb5ae95cf6346959e6500,413.5699999987846,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,DISGUSTED,TIRED,response_keyboard,5f9eb5ae95cf6346959e6500,431.4850000009757,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
5.0,1.0,HAPPY,FRUSTRATED,response_keyboard,5f9eb5ae95cf6346959e6500,34.735000001091976,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
5.0,1.0,ALARMED,DISGUSTED,response_keyboard,5f9eb5ae95cf6346959e6500,520.2650000010035,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,STRESSED,DISGUSTED,response_keyboard,5f9eb5ae95cf6346959e6500,390.2600000001257,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,SURPRISED,CALM,response_keyboard,5f9eb5ae95cf6346959e6500,1597.5049999997134,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
5.0,1.0,CALM,DEPRESSED,response_keyboard,5f9eb5ae95cf6346959e6500,3101.209999998857,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,TIRED,ASTONISHED,response_keyboard,5f9eb5ae95cf6346959e6500,306.4199999989942,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,AFRAID,SAD,response_keyboard,5f9eb5ae95cf6346959e6500,426.50500000128517,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,AFRAID,ASTONISHED,response_keyboard,5f9eb5ae95cf6346959e6500,790.0100000005914,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,AFRAID,ALARMED,response_keyboard,5f9eb5ae95cf6346959e6500,786.2800000002608,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
5.0,1.0,SLEEPY,DEPRESSED,response_keyboard,5f9eb5ae95cf6346959e6500,678.9150000004447,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
1.0,1.0,AFRAID,CALM,response_keyboard,5f9eb5ae95cf6346959e6500,1436.3400000002002,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
1.0,1.0,SATISFIED,DEPRESSED,response_keyboard,5f9eb5ae95cf6346959e6500,19.72999999998137,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,DISGUSTED,SURPRISED,response_keyboard,5f9eb5ae95cf6346959e6500,53.309999999357395,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,TIRED,SURPRISED,response_keyboard,5f9eb5ae95cf6346959e6500,413.2900000004447,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,DEPRESSED,ASTONISHED,response_keyboard,5f9eb5ae95cf6346959e6500,740.4800000003888,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,HAPPY,STRESSED,response_keyboard,5f9eb5ae95cf6346959e6500,5244.09500000003,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,TIRED,AFRAID,response_keyboard,5f9eb5ae95cf6346959e6500,962.7650000002467,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,BORED,SATISFIED,response_keyboard,5f9eb5ae95cf6346959e6500,2066.020000000193,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,ASTONISHED,DISGUSTED,response_keyboard,5f9eb5ae95cf6346959e6500,449.9850000011502,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,TIRED,SLEEPY,response_keyboard,5f9eb5ae95cf6346959e6500,873.4800000002142,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
1.0,1.0,BORED,ANGRY,response_keyboard,5f9eb5ae95cf6346959e6500,413.9199999990524,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,SERENE,SAD,response_keyboard,5f9eb5ae95cf6346959e6500,362.70500000135513,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,FRUSTRATED,BORED,response_keyboard,5f9eb5ae95cf6346959e6500,364.73500000103377,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,DISGUSTED,BORED,response_keyboard,5f9eb5ae95cf6346959e6500,361.0099999986706,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,SLEEPY,HAPPY,response_keyboard,5f9eb5ae95cf6346959e6500,311.69500000035623,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
1.0,1.0,SURPRISED,DEPRESSED,response_keyboard,5f9eb5ae95cf6346959e6500,9.710000000253784,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,SLEEPY,AFRAID,response_keyboard,5f9eb5ae95cf6346959e6500,108.98499999893828,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,TIRED,FRUSTRATED,response_keyboard,5f9eb5ae95cf6346959e6500,9137.240000000047,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
6.0,1.0,DEPRESSED,STRESSED,response_keyboard,5f9eb5ae95cf6346959e6500,957.8799999998884,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
7.0,1.0,SERENE,CALM,response_keyboard_single,5f9eb5ae95cf6346959e6500,346.33000000030734,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,FRUSTRATED,SURPRISED,response_keyboard,5f9eb5ae95cf6346959e6500,330.4399999997113,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,ASTONISHED,SERENE,response_keyboard,5f9eb5ae95cf6346959e6500,1095.9250000014435,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
5.0,1.0,ANGRY,SAD,response_keyboard,5f9eb5ae95cf6346959e6500,154.9349999986589,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,SERENE,SATISFIED,response_keyboard,5f9eb5ae95cf6346959e6500,10195.434999999648,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,DISGUSTED,CALM,response_keyboard,5f9eb5ae95cf6346959e6500,479.4500000007683,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,SURPRISED,AFRAID,response_keyboard,5f9eb5ae95cf6346959e6500,309.52500000048894,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
5.0,1.0,HAPPY,EXCITED,response_keyboard,5f9eb5ae95cf6346959e6500,16.015000001061708,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,STRESSED,SERENE,response_keyboard,5f9eb5ae95cf6346959e6500,71.39500000083353,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,STRESSED,SATISFIED,response_keyboard,5f9eb5ae95cf6346959e6500,1791.9449999990177,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,AFRAID,DEPRESSED,response_keyboard,5f9eb5ae95cf6346959e6500,68.74500000046099,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,HAPPY,BORED,response_keyboard,5f9eb5ae95cf6346959e6500,4616.109999999056,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,SERENE,SLEEPY,response_keyboard,5f9eb5ae95cf6346959e6500,45.05000000051223,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,AFRAID,DISGUSTED,response_keyboard,5f9eb5ae95cf6346959e6500,9.639999998384157,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,HAPPY,ALARMED,response_keyboard,5f9eb5ae95cf6346959e6500,531.6400000010617,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,SATISFIED,AFRAID,response_keyboard,5f9eb5ae95cf6346959e6500,1653.849999998696,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
5.0,1.0,EXCITED,ASTONISHED,response_keyboard,5f9eb5ae95cf6346959e6500,314.09999999962747,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
6.0,1.0,SERENE,HAPPY,response_keyboard,5f9eb5ae95cf6346959e6500,883.100000000908,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
1.0,1.0,HAPPY,SAD,response_keyboard,5f9eb5ae95cf6346959e6500,1219.3999999999069,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,DEPRESSED,ANGRY,response_keyboard,5f9eb5ae95cf6346959e6500,196.830000000773,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,SLEEPY,EXCITED,response_keyboard,5f9eb5ae95cf6346959e6500,595.025000000489,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,ANGRY,DISGUSTED,response_keyboard,5f9eb5ae95cf6346959e6500,713.6050000007962,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,SURPRISED,ANGRY,response_keyboard,5f9eb5ae95cf6346959e6500,240.02500000095458,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
1.0,1.0,DEPRESSED,HAPPY,response_keyboard,5f9eb5ae95cf6346959e6500,330.8049999995856,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,EXCITED,SERENE,response_keyboard,5f9eb5ae95cf6346959e6500,3.9549999982118607,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,DISGUSTED,SERENE,response_keyboard,5f9eb5ae95cf6346959e6500,17.714999999967407,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,ANGRY,SLEEPY,response_keyboard,5f9eb5ae95cf6346959e6500,822.6450000002515,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,EXCITED,DEPRESSED,response_keyboard,5f9eb5ae95cf6346959e6500,462.1649999989895,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
1.0,1.0,SAD,EXCITED,response_keyboard,5f9eb5ae95cf6346959e6500,21.785000000731088,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,ANGRY,SERENE,response_keyboard,5f9eb5ae95cf6346959e6500,196.63000000047032,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,TIRED,CALM,response_keyboard,5f9eb5ae95cf6346959e6500,350.2199999983423,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,ANGRY,HAPPY,response_keyboard,5f9eb5ae95cf6346959e6500,1.6550000000279397,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,SURPRISED,ASTONISHED,response_keyboard,5f9eb5ae95cf6346959e6500,186.92500000004657,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,SATISFIED,HAPPY,response_keyboard,5f9eb5ae95cf6346959e6500,222.7700000003679,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,ALARMED,DEPRESSED,response_keyboard,5f9eb5ae95cf6346959e6500,2.985000001033768,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,SLEEPY,SURPRISED,response_keyboard,5f9eb5ae95cf6346959e6500,4681.674999999814,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,SERENE,TIRED,response_keyboard,5f9eb5ae95cf6346959e6500,2544.5500000005122,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
4.0,1.0,EXCITED,BORED,response_keyboard,5f9eb5ae95cf6346959e6500,7.330000000307336,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,DISGUSTED,SATISFIED,response_keyboard,5f9eb5ae95cf6346959e6500,7.604999998817219,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,ALARMED,SLEEPY,response_keyboard,5f9eb5ae95cf6346959e6500,608.0449999991106,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,ALARMED,FRUSTRATED,response_keyboard,5f9eb5ae95cf6346959e6500,518.9850000005681,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
3.0,1.0,SAD,SLEEPY,response_keyboard,5f9eb5ae95cf6346959e6500,352.8600000009173,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,ALARMED,ANGRY,response_keyboard,5f9eb5ae95cf6346959e6500,393.1200000006937,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,BORED,DEPRESSED,response_keyboard,5f9eb5ae95cf6346959e6500,272.67000000027474,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
2.0,1.0,EXCITED,ANGRY,response_keyboard,5f9eb5ae95cf6346959e6500,63.61999999894761,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
1.0,1.0,ASTONISHED,SLEEPY,response_keyboard,5f9eb5ae95cf6346959e6500,2047.9350000005213,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
5.0,1.0,SERENE,AFRAID,response_keyboard,5f9eb5ae95cf6346959e6500,64.38999999954831,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
5.0,1.0,DEPRESSED,FRUSTRATED,response_keyboard,5f9eb5ae95cf6346959e6500,484.02999999967864,2_2_ Emotion Testing Phase_ITALIAN,2215616.0
