Subject ID,Emotion,Color
4549533.0,DISGUSTED,"['rgb(102, 54, 19)']"
4549533.0,FRUSTRATED,"['rgb(143, 10, 0)']"
4549533.0,JEALOUS,"['rgb(255, 8, 0)']"
4549533.0,BORED,"['rgb(0, 0, 0)']"
4549533.0,AFRAID,"['rgb(179, 170, 170)']"
4549533.0,SURPRISED,"['rgb(239, 255, 13)']"
4549533.0,STRESSED,"['rgb(156, 0, 130)']"
4549533.0,TIRED,"['rgb(14, 0, 135)']"
4549533.0,CURIOUS,"['rgb(184, 247, 255)']"
4549533.0,SLEEPY,"['rgb(0, 150, 204)']"
4549533.0,SERENE,"['rgb(0, 255, 200)']"
4549533.0,ALARMED,"['rgb(255, 0, 4)']"
4549533.0,GUILTY,"['rgb(61, 30, 94)']"
4549533.0,GENEROUS,"['rgb(92, 255, 10)']"
4549533.0,ASTONISHED,"['rgb(255, 242, 0)']"
4549533.0,SAD,"['rgb(69, 69, 69)']"
4549533.0,CALM,"['rgb(31, 210, 255)']"
4549533.0,INTERESTED,"['rgb(186, 255, 253)']"
4549533.0,SHY,"['rgb(77, 77, 77)']"
4549533.0,HAPPY,"['rgb(255, 242, 0)']"
4549533.0,EMPATHETIC,"['rgb(191, 255, 223)']"
4565151.0,EXCITED,"['rgb(255, 0, 166)']"
4565151.0,UNCERTAIN,"['rgb(212, 255, 0)']"
4565151.0,SATISFIED,"['rgb(92, 10, 255)']"
4565151.0,PITY,"['rgb(208, 0, 255)']"
4565151.0,ANGRY,"['rgb(255, 0, 8)']"
4565151.0,DEPRESSED,"['rgb(3, 3, 3)']"
4565151.0,DISGUSTED,"['rgb(84, 201, 0)']"
4565151.0,FRUSTRATED,"['rgb(201, 18, 24)']"
4565151.0,JEALOUS,"['rgb(255, 0, 30)']"
4565151.0,BORED,"['rgb(0, 0, 0)']"
4565151.0,AFRAID,"['rgb(0, 76, 255)']"
4565151.0,SURPRISED,"['rgb(0, 255, 255)']"
4565151.0,STRESSED,"['rgb(255, 0, 140)']"
4565151.0,TIRED,"['rgb(0, 12, 82)']"
4565151.0,CURIOUS,"['rgb(255, 179, 213)']"
4565151.0,SLEEPY,"['rgb(0, 2, 107)']"
4565151.0,SERENE,"['rgb(255, 255, 191)']"
4565151.0,ALARMED,"['rgb(255, 81, 0)']"
4565151.0,GUILTY,"['rgb(255, 13, 0)']"
4565151.0,GENEROUS,"['rgb(255, 251, 8)']"
4565151.0,ASTONISHED,"['rgb(255, 0, 68)']"
4565151.0,SAD,"['rgb(0, 42, 255)']"
4565151.0,CALM,"['rgb(226, 201, 255)']"
4565151.0,INTERESTED,"['rgb(255, 230, 0)']"
4565151.0,SHY,"['rgb(5, 255, 88)']"
4565151.0,HAPPY,"['rgb(255, 230, 0)']"
4565151.0,EMPATHETIC,"['rgb(232, 173, 255)']"
4565148.0,EXCITED,"['rgb(255, 0, 93)']"
4565148.0,UNCERTAIN,"['rgb(52, 176, 46)']"
4565148.0,SATISFIED,"['rgb(59, 62, 255)']"
4565148.0,PITY,"['rgb(197, 97, 255)']"
4565148.0,ANGRY,"['rgb(255, 0, 43)']"
4565148.0,DEPRESSED,"['rgb(61, 64, 63)']"
4565148.0,DISGUSTED,"['rgb(33, 135, 26)']"
4565148.0,FRUSTRATED,"['rgb(107, 140, 60)']"
4565148.0,JEALOUS,"['rgb(25, 255, 45)']"
4565148.0,BORED,"['rgb(255, 255, 255)']"
4565148.0,AFRAID,"['rgb(0, 0, 0)']"
4565148.0,SURPRISED,"['rgb(251, 0, 255)']"
4565148.0,STRESSED,"['rgb(255, 8, 0)']"
4565148.0,TIRED,"['rgb(148, 115, 68)']"
4565148.0,CURIOUS,"['rgb(92, 247, 255)']"
4565148.0,SLEEPY,"['rgb(116, 52, 117)']"
4565148.0,SERENE,"['rgb(15, 171, 255)']"
4565148.0,ALARMED,"['rgb(255, 0, 0)']"
4565148.0,GUILTY,"['rgb(255, 28, 20)']"
4565148.0,GENEROUS,"['rgb(50, 201, 141)']"
4565148.0,ASTONISHED,"['rgb(255, 247, 0)']"
4565148.0,SAD,"['rgb(66, 19, 19)']"
4565148.0,CALM,"['rgb(8, 111, 255)']"
4565148.0,INTERESTED,"['rgb(20, 255, 173)']"
4565148.0,SHY,"['rgb(194, 226, 255)']"
4565148.0,HAPPY,"['rgb(0, 64, 255)']"
4565148.0,EMPATHETIC,"['rgb(209, 126, 237)']"
4565158.0,EXCITED,"['rgb(250, 0, 42)']"
4565158.0,UNCERTAIN,"['rgb(249, 87, 255)']"
4565158.0,SATISFIED,"['rgb(5, 255, 143)']"
4565158.0,PITY,"['rgb(251, 255, 242)']"
4565158.0,ANGRY,"['rgb(255, 13, 0)']"
4565158.0,DEPRESSED,"['rgb(0, 149, 255)']"
4565158.0,DISGUSTED,"['rgb(22, 219, 0)']"
4565158.0,FRUSTRATED,"['rgb(255, 25, 0)']"
4565158.0,JEALOUS,"['rgb(8, 153, 0)']"
4565158.0,BORED,"['rgb(99, 99, 99)']"
4565158.0,AFRAID,"['rgb(118, 69, 255)']"
4565158.0,SURPRISED,"['rgb(3, 205, 255)']"
4565158.0,STRESSED,"['rgb(255, 166, 41)']"
4565158.0,TIRED,"['rgb(105, 175, 255)']"
4565158.0,CURIOUS,"['rgb(242, 234, 141)']"
4565158.0,SLEEPY,"['rgb(94, 175, 255)']"
4565158.0,SERENE,"['rgb(8, 163, 201)']"
4565158.0,ALARMED,"['rgb(255, 0, 0)']"
4565158.0,GUILTY,"['rgb(146, 237, 0)']"
4565158.0,GENEROUS,"['rgb(0, 191, 89)']"
4565158.0,ASTONISHED,"['rgb(186, 255, 36)']"
4565158.0,SAD,"['rgb(0, 66, 199)']"
4565158.0,CALM,"['rgb(0, 213, 217)']"
4565158.0,INTERESTED,"['rgb(15, 169, 186)']"
4565158.0,SHY,"['rgb(0, 187, 255)']"
4565158.0,HAPPY,"['rgb(246, 255, 0)']"
4565158.0,EMPATHETIC,"['rgb(0, 225, 255)']"
4565166.0,EXCITED,"['rgb(255, 160, 158)']"
4565166.0,UNCERTAIN,"['rgb(69, 149, 153)']"
4565166.0,SATISFIED,"['rgb(212, 255, 23)']"
4565166.0,PITY,"['rgb(145, 255, 202)']"
4565166.0,ANGRY,"['rgb(255, 0, 0)']"
4565166.0,DEPRESSED,"['rgb(171, 255, 206)']"
4565166.0,DISGUSTED,"['rgb(13, 255, 247)']"
4565166.0,FRUSTRATED,"['rgb(255, 133, 147)']"
4565166.0,JEALOUS,"['rgb(223, 255, 191)']"
4565166.0,BORED,"['rgb(209, 209, 209)']"
4565166.0,AFRAID,"['rgb(130, 238, 255)']"
4565166.0,SURPRISED,"['rgb(60, 0, 255)']"
4565166.0,STRESSED,"['rgb(255, 124, 115)']"
4565166.0,TIRED,"['rgb(150, 241, 255)']"
4565166.0,CURIOUS,"['rgb(89, 214, 255)']"
4565166.0,SLEEPY,"['rgb(103, 73, 156)']"
4565166.0,SERENE,"['rgb(255, 255, 117)']"
4565166.0,ALARMED,"['rgb(255, 38, 154)']"
4565166.0,GUILTY,"['rgb(0, 61, 17)']"
4565166.0,GENEROUS,"['rgb(55, 255, 0)']"
4565166.0,ASTONISHED,"['rgb(255, 28, 244)']"
4565166.0,SAD,"['rgb(132, 161, 139)']"
4565166.0,CALM,"['rgb(251, 255, 122)']"
4565166.0,INTERESTED,"['rgb(255, 48, 155)']"
4565166.0,SHY,"['rgb(244, 255, 179)']"
4565166.0,HAPPY,"['rgb(255, 242, 0)']"
4565166.0,EMPATHETIC,"['rgb(220, 194, 255)']"
4565147.0,EXCITED,"['rgb(255, 23, 58)']"
4565147.0,UNCERTAIN,"['rgb(255, 28, 255)']"
4565147.0,SATISFIED,"['rgb(14, 10, 255)']"
4565147.0,PITY,"['rgb(255, 183, 0)']"
4565147.0,ANGRY,"['rgb(255, 13, 0)']"
4565147.0,DEPRESSED,"['rgb(255, 179, 15)']"
4565147.0,DISGUSTED,"['rgb(33, 255, 13)']"
4565147.0,FRUSTRATED,"['rgb(136, 255, 0)']"
4565147.0,JEALOUS,"['rgb(153, 255, 0)']"
4565147.0,BORED,"['rgb(43, 255, 227)']"
4565147.0,AFRAID,"['rgb(255, 115, 0)']"
4565147.0,SURPRISED,"['rgb(255, 30, 5)']"
4565147.0,STRESSED,"['rgb(255, 4, 0)']"
4565147.0,TIRED,"['rgb(10, 255, 247)']"
4565147.0,CURIOUS,"['rgb(255, 71, 224)']"
4565147.0,SLEEPY,"['rgb(0, 255, 157)']"
4565147.0,SERENE,"['rgb(71, 182, 255)']"
4565147.0,ALARMED,"['rgb(255, 4, 0)']"
4565147.0,GUILTY,"['rgb(255, 130, 238)']"
4565147.0,GENEROUS,"['rgb(255, 249, 64)']"
4565147.0,ASTONISHED,"['rgb(255, 5, 109)']"
4565147.0,SAD,"['rgb(0, 255, 247)']"
4565147.0,CALM,"['rgb(72, 255, 0)']"
4565147.0,INTERESTED,"['rgb(255, 106, 0)']"
4565147.0,SHY,"['rgb(174, 255, 0)']"
4565147.0,HAPPY,"['rgb(255, 213, 5)']"
4565147.0,EMPATHETIC,"['rgb(255, 64, 245)']"
4565155.0,EXCITED,"['rgb(218, 255, 54)']"
4565155.0,UNCERTAIN,"['rgb(255, 139, 107)']"
4565155.0,SATISFIED,"['rgb(30, 255, 0)']"
4565155.0,PITY,"['rgb(255, 82, 108)']"
4565155.0,ANGRY,"['rgb(255, 34, 0)']"
4565155.0,DEPRESSED,"['rgb(0, 30, 255)']"
4565155.0,DISGUSTED,"['rgb(140, 0, 255)']"
4565155.0,FRUSTRATED,"['rgb(0, 26, 255)']"
4565155.0,JEALOUS,"['rgb(255, 85, 79)']"
4565155.0,BORED,"['rgb(17, 0, 255)']"
4565155.0,AFRAID,"['rgb(255, 28, 47)']"
4565155.0,SURPRISED,"['rgb(34, 255, 0)']"
4565155.0,STRESSED,"['rgb(255, 47, 15)']"
4565155.0,TIRED,"['rgb(255, 74, 80)']"
4565155.0,CURIOUS,"['rgb(174, 156, 255)']"
4565155.0,SLEEPY,"['rgb(255, 252, 204)']"
4565155.0,SERENE,"['rgb(179, 242, 255)']"
4565155.0,ALARMED,"['rgb(255, 0, 13)']"
4565155.0,GUILTY,"['rgb(112, 112, 255)']"
4565155.0,GENEROUS,"['rgb(255, 211, 92)']"
4565155.0,ASTONISHED,"['rgb(0, 221, 255)']"
4565155.0,SAD,"['rgb(61, 113, 255)']"
4565155.0,CALM,"['rgb(237, 245, 255)']"
4565155.0,INTERESTED,"['rgb(89, 255, 153)']"
4565155.0,SHY,"['rgb(148, 228, 255)']"
4565155.0,HAPPY,"['rgb(28, 255, 51)']"
4565155.0,EMPATHETIC,"['rgb(189, 251, 255)']"
4565165.0,EXCITED,"['rgb(255, 255, 0)']"
4565165.0,UNCERTAIN,"['rgb(230, 241, 255)']"
4565165.0,SATISFIED,"['rgb(255, 128, 132)']"
4565165.0,PITY,"['rgb(193, 214, 224)']"
4565165.0,ANGRY,"['rgb(204, 0, 7)']"
4565165.0,DEPRESSED,"['rgb(92, 92, 92)']"
4565165.0,DISGUSTED,"['rgb(0, 107, 75)']"
4565165.0,FRUSTRATED,"['rgb(199, 84, 112)']"
4565165.0,JEALOUS,"['rgb(0, 186, 71)']"
4565165.0,BORED,"['rgb(255, 238, 212)']"
4565165.0,AFRAID,"['rgb(227, 14, 53)']"
4565165.0,SURPRISED,"['rgb(255, 234, 0)']"
4565165.0,STRESSED,"['rgb(144, 54, 255)']"
4565165.0,TIRED,"['rgb(127, 175, 181)']"
4565165.0,CURIOUS,"['rgb(132, 232, 179)']"
4565165.0,SLEEPY,"['rgb(17, 0, 166)']"
4565165.0,SERENE,"['rgb(89, 255, 211)']"
4565165.0,ALARMED,"['rgb(255, 166, 41)']"
4565165.0,GUILTY,"['rgb(223, 143, 255)']"
4565165.0,GENEROUS,"['rgb(196, 169, 212)']"
4565165.0,ASTONISHED,"['rgb(255, 3, 175)']"
4565165.0,SAD,"['rgb(68, 63, 232)']"
4565165.0,CALM,"['rgb(71, 224, 255)']"
4565165.0,INTERESTED,"['rgb(142, 255, 43)']"
4565165.0,SHY,"['rgb(255, 250, 156)']"
4565165.0,HAPPY,"['rgb(255, 224, 51)']"
4565165.0,EMPATHETIC,"['rgb(218, 176, 255)']"
4565144.0,EXCITED,"['rgb(255, 0, 179)']"
4565144.0,UNCERTAIN,"['rgb(31, 76, 166)']"
4565144.0,SATISFIED,"['rgb(255, 140, 150)']"
4565144.0,PITY,"['rgb(140, 159, 255)']"
4565144.0,ANGRY,"['rgb(171, 51, 38)']"
4565144.0,DEPRESSED,"['rgb(0, 0, 0)']"
4565144.0,DISGUSTED,"['rgb(115, 0, 31)']"
4565144.0,FRUSTRATED,"['rgb(37, 153, 120)']"
4565144.0,JEALOUS,"['rgb(66, 9, 14)']"
4565144.0,BORED,"['rgb(29, 0, 77)']"
4565144.0,AFRAID,"['rgb(0, 141, 163)']"
4565144.0,SURPRISED,"['rgb(219, 255, 41)']"
4565144.0,STRESSED,"['rgb(44, 76, 82)']"
4565144.0,TIRED,"['rgb(74, 53, 130)']"
4565144.0,CURIOUS,"['rgb(168, 255, 200)']"
4565144.0,SLEEPY,"['rgb(140, 173, 255)']"
4565144.0,SERENE,"['rgb(244, 219, 255)']"
4565144.0,ALARMED,"['rgb(214, 7, 0)']"
4565144.0,GUILTY,"['rgb(115, 0, 33)']"
4565144.0,GENEROUS,"['rgb(255, 217, 0)']"
4565144.0,ASTONISHED,"['rgb(214, 255, 246)']"
4565144.0,SAD,"['rgb(19, 14, 31)']"
4565144.0,CALM,"['rgb(255, 230, 250)']"
4565144.0,INTERESTED,"['rgb(251, 173, 255)']"
4565144.0,SHY,"['rgb(255, 248, 181)']"
4565144.0,HAPPY,"['rgb(255, 208, 0)']"
4565144.0,EMPATHETIC,"['rgb(204, 218, 255)']"
4565157.0,EXCITED,"['rgb(236, 25, 255)']"
4565157.0,UNCERTAIN,"['rgb(136, 89, 255)']"
4565157.0,SATISFIED,"['rgb(254, 255, 230)']"
4565157.0,PITY,"['rgb(196, 255, 176)']"
4565157.0,ANGRY,"['rgb(255, 0, 4)']"
4565157.0,DEPRESSED,"['rgb(0, 0, 0)']"
4565157.0,DISGUSTED,"['rgb(0, 0, 0)']"
4565157.0,FRUSTRATED,"['rgb(32, 14, 71)']"
4565157.0,JEALOUS,"['rgb(255, 0, 4)']"
4565157.0,BORED,"['rgb(43, 52, 140)']"
4565157.0,AFRAID,"['rgb(102, 10, 18)']"
4565157.0,SURPRISED,"['rgb(255, 170, 105)']"
4565157.0,STRESSED,"['rgb(48, 0, 138)']"
4565157.0,TIRED,"['rgb(150, 140, 255)']"
4565157.0,CURIOUS,"['rgb(92, 157, 255)']"
4565157.0,SLEEPY,"['rgb(243, 255, 194)']"
4565157.0,SERENE,"['rgb(255, 225, 209)']"
4565157.0,ALARMED,"['rgb(255, 0, 13)']"
4565157.0,GUILTY,"['rgb(74, 1, 15)']"
4565157.0,GENEROUS,"['rgb(13, 224, 59)']"
4565157.0,ASTONISHED,"['rgb(112, 117, 179)']"
4565157.0,SAD,"['rgb(89, 167, 255)']"
4565157.0,CALM,"['rgb(209, 255, 255)']"
4565157.0,INTERESTED,"['rgb(255, 227, 181)']"
4565157.0,SHY,"['rgb(254, 230, 255)']"
4565157.0,HAPPY,"['rgb(251, 0, 255)']"
4565157.0,EMPATHETIC,"['rgb(255, 252, 176)']"
4565154.0,EXCITED,"['rgb(255, 207, 48)']"
4565154.0,UNCERTAIN,"['rgb(143, 143, 130)']"
4565154.0,SATISFIED,"['rgb(72, 217, 0)']"
4565154.0,PITY,"['rgb(138, 123, 62)']"
4565154.0,ANGRY,"['rgb(255, 0, 0)']"
4565154.0,DEPRESSED,"['rgb(53, 53, 54)']"
4565154.0,DISGUSTED,"['rgb(31, 59, 25)']"
4565154.0,FRUSTRATED,"['rgb(255, 183, 0)']"
4565154.0,JEALOUS,"['rgb(255, 85, 51)']"
4565154.0,BORED,"['rgb(10, 18, 255)']"
4565154.0,AFRAID,"['rgb(171, 86, 7)']"
4565154.0,SURPRISED,"['rgb(255, 235, 18)']"
4565154.0,STRESSED,"['rgb(255, 0, 0)']"
4565154.0,TIRED,"['rgb(66, 40, 55)']"
4565154.0,CURIOUS,"['rgb(107, 31, 128)']"
4565154.0,SLEEPY,"['rgb(83, 0, 99)']"
4565154.0,SERENE,"['rgb(98, 95, 250)']"
4565154.0,ALARMED,"['rgb(255, 13, 0)']"
4565154.0,GUILTY,"['rgb(87, 0, 10)']"
4565154.0,GENEROUS,"['rgb(149, 104, 176)']"
4565154.0,ASTONISHED,"['rgb(255, 184, 199)']"
4565154.0,SAD,"['rgb(6, 0, 46)']"
4565154.0,CALM,"['rgb(110, 114, 255)']"
4565154.0,INTERESTED,"['rgb(59, 255, 176)']"
4565154.0,SHY,"['rgb(247, 255, 171)']"
4565154.0,HAPPY,"['rgb(30, 214, 13)']"
4565154.0,EMPATHETIC,"['rgb(110, 173, 92)']"
4565152.0,EXCITED,"['rgb(162, 255, 105)']"
4565152.0,UNCERTAIN,"['rgb(255, 252, 252)']"
4565152.0,SATISFIED,"['rgb(255, 245, 102)']"
4565152.0,PITY,"['rgb(255, 176, 210)']"
4565152.0,ANGRY,"['rgb(255, 3, 15)']"
4565152.0,DEPRESSED,"['rgb(13, 162, 255)']"
4565152.0,DISGUSTED,"['rgb(18, 79, 28)']"
4565152.0,FRUSTRATED,"['rgb(76, 51, 156)']"
4565152.0,JEALOUS,"['rgb(255, 51, 99)']"
4565152.0,BORED,"['rgb(134, 59, 255)']"
4565152.0,AFRAID,"['rgb(212, 4, 25)']"
4565152.0,SURPRISED,"['rgb(214, 79, 149)']"
4565152.0,STRESSED,"['rgb(255, 117, 143)']"
4565152.0,TIRED,"['rgb(158, 194, 255)']"
4565152.0,CURIOUS,"['rgb(255, 255, 148)']"
4565152.0,SLEEPY,"['rgb(255, 158, 66)']"
4565152.0,SERENE,"['rgb(220, 255, 64)']"
4565152.0,ALARMED,"['rgb(255, 19, 15)']"
4565152.0,GUILTY,"['rgb(201, 16, 22)']"
4565152.0,GENEROUS,"['rgb(255, 232, 184)']"
4565152.0,ASTONISHED,"['rgb(255, 112, 217)']"
4565152.0,SAD,"['rgb(10, 27, 255)']"
4565152.0,CALM,"['rgb(163, 255, 241)']"
4565152.0,INTERESTED,"['rgb(255, 247, 128)']"
4565152.0,SHY,"['rgb(128, 255, 251)']"
4565152.0,HAPPY,"['rgb(234, 255, 0)']"
4565152.0,EMPATHETIC,"['rgb(208, 255, 69)']"
4565150.0,EXCITED,"['rgb(255, 31, 158)']"
4565150.0,UNCERTAIN,"['rgb(181, 166, 143)']"
4565150.0,SATISFIED,"['rgb(167, 79, 255)']"
4565150.0,PITY,"['rgb(255, 219, 226)']"
4565150.0,ANGRY,"['rgb(87, 24, 21)']"
4565150.0,DEPRESSED,"['rgb(0, 0, 0)']"
4565150.0,DISGUSTED,"['rgb(18, 255, 53)']"
4565150.0,FRUSTRATED,"['rgb(140, 25, 27)']"
4565150.0,JEALOUS,"['rgb(0, 94, 39)']"
4565150.0,BORED,"['rgb(92, 92, 92)']"
4565150.0,AFRAID,"['rgb(179, 163, 137)']"
4565150.0,SURPRISED,"['rgb(242, 255, 94)']"
4565150.0,STRESSED,"['rgb(89, 11, 20)']"
4565150.0,TIRED,"['rgb(56, 98, 115)']"
4565150.0,CURIOUS,"['rgb(196, 255, 205)']"
4565150.0,SLEEPY,"['rgb(194, 196, 255)']"
4565150.0,SERENE,"['rgb(219, 250, 255)']"
4565150.0,ALARMED,"['rgb(255, 38, 64)']"
4565150.0,GUILTY,"['rgb(71, 53, 21)']"
4565150.0,GENEROUS,"['rgb(255, 33, 118)']"
4565150.0,ASTONISHED,"['rgb(255, 149, 0)']"
4565150.0,SAD,"['rgb(0, 0, 0)']"
4565150.0,CALM,"['rgb(219, 253, 255)']"
4565150.0,INTERESTED,"['rgb(255, 95, 46)']"
4565150.0,SHY,"['rgb(240, 205, 187)']"
4565150.0,HAPPY,"['rgb(255, 120, 185)']"
4565150.0,EMPATHETIC,"['rgb(255, 217, 244)']"
4565159.0,EXCITED,"['rgb(255, 130, 140)']"
4565159.0,UNCERTAIN,"['rgb(135, 230, 92)']"
4565159.0,SATISFIED,"['rgb(255, 200, 191)']"
4565159.0,PITY,"['rgb(255, 92, 10)']"
4565159.0,ANGRY,"['rgb(150, 3, 0)']"
4565159.0,DEPRESSED,"['rgb(30, 0, 150)']"
4565159.0,DISGUSTED,"['rgb(166, 0, 8)']"
4565159.0,FRUSTRATED,"['rgb(222, 0, 18)']"
4565159.0,JEALOUS,"['rgb(26, 107, 17)']"
4565159.0,BORED,"['rgb(170, 255, 117)']"
4565159.0,AFRAID,"['rgb(23, 105, 207)']"
4565159.0,SURPRISED,"['rgb(176, 248, 255)']"
4565159.0,STRESSED,"['rgb(3, 153, 0)']"
4565159.0,TIRED,"['rgb(142, 255, 138)']"
4565159.0,CURIOUS,"['rgb(255, 217, 48)']"
4565159.0,SLEEPY,"['rgb(148, 255, 150)']"
4565159.0,SERENE,"['rgb(68, 197, 252)']"
4565159.0,ALARMED,"['rgb(255, 17, 0)']"
4565159.0,GUILTY,"['rgb(0, 30, 255)']"
4565159.0,GENEROUS,"['rgb(255, 252, 102)']"
4565159.0,ASTONISHED,"['rgb(85, 44, 168)']"
4565159.0,SAD,"['rgb(101, 74, 181)']"
4565159.0,CALM,"['rgb(255, 201, 248)']"
4565159.0,INTERESTED,"['rgb(243, 255, 153)']"
4565159.0,SHY,"['rgb(255, 166, 173)']"
4565159.0,HAPPY,"['rgb(255, 171, 182)']"
4565159.0,EMPATHETIC,"['rgb(216, 186, 255)']"
4565164.0,EXCITED,"['rgb(232, 0, 70)']"
4565164.0,UNCERTAIN,"['rgb(152, 141, 166)']"
4565164.0,SATISFIED,"['rgb(9, 219, 47)']"
4565164.0,PITY,"['rgb(199, 199, 199)']"
4565164.0,ANGRY,"['rgb(115, 0, 2)']"
4565164.0,DEPRESSED,"['rgb(0, 0, 0)']"
4565164.0,DISGUSTED,"['rgb(31, 31, 31)']"
4565164.0,FRUSTRATED,"['rgb(72, 18, 122)']"
4565164.0,JEALOUS,"['rgb(224, 25, 28)']"
4565164.0,BORED,"['rgb(16, 16, 107)']"
4565164.0,AFRAID,"['rgb(194, 12, 6)']"
4565164.0,SURPRISED,"['rgb(166, 25, 74)']"
4565164.0,STRESSED,"['rgb(44, 19, 61)']"
4565164.0,TIRED,"['rgb(0, 130, 50)']"
4565164.0,CURIOUS,"['rgb(2, 156, 222)']"
4565164.0,SLEEPY,"['rgb(214, 141, 145)']"
4565164.0,SERENE,"['rgb(255, 225, 0)']"
4565164.0,ALARMED,"['rgb(217, 33, 24)']"
4565164.0,GUILTY,"['rgb(120, 65, 61)']"
4565164.0,GENEROUS,"['rgb(9, 224, 34)']"
4565164.0,ASTONISHED,"['rgb(252, 0, 194)']"
4565164.0,SAD,"['rgb(143, 143, 143)']"
4565164.0,CALM,"['rgb(255, 234, 0)']"
4565164.0,INTERESTED,"['rgb(212, 19, 212)']"
4565164.0,SHY,"['rgb(217, 217, 65)']"
4565164.0,HAPPY,"['rgb(159, 0, 222)']"
4565164.0,EMPATHETIC,"['rgb(65, 235, 42)']"
4565186.0,EXCITED,"['rgb(43, 255, 0)']"
4565186.0,UNCERTAIN,"['rgb(212, 0, 67)']"
4565186.0,SATISFIED,"['rgb(255, 248, 54)']"
4565186.0,PITY,"['rgb(255, 251, 0)']"
4565186.0,ANGRY,"['rgb(255, 13, 0)']"
4565186.0,DEPRESSED,"['rgb(23, 30, 173)']"
4565186.0,DISGUSTED,"['rgb(166, 255, 0)']"
4565186.0,FRUSTRATED,"['rgb(255, 4, 0)']"
4565186.0,JEALOUS,"['rgb(30, 255, 0)']"
4565186.0,BORED,"['rgb(71, 71, 71)']"
4565186.0,AFRAID,"['rgb(189, 51, 42)']"
4565186.0,SURPRISED,"['rgb(0, 221, 255)']"
4565186.0,STRESSED,"['rgb(186, 132, 32)']"
4565186.0,TIRED,"['rgb(173, 87, 29)']"
4565186.0,CURIOUS,"['rgb(157, 0, 255)']"
4565186.0,SLEEPY,"['rgb(197, 163, 255)']"
4565186.0,SERENE,"['rgb(145, 251, 255)']"
4565186.0,ALARMED,"['rgb(255, 0, 0)']"
4565186.0,GUILTY,"['rgb(54, 0, 161)']"
4565186.0,GENEROUS,"['rgb(0, 34, 255)']"
4565186.0,ASTONISHED,"['rgb(26, 255, 0)']"
4565186.0,SAD,"['rgb(0, 183, 255)']"
4565186.0,CALM,"['rgb(210, 255, 171)']"
4565186.0,INTERESTED,"['rgb(0, 200, 255)']"
4565186.0,SHY,"['rgb(179, 141, 163)']"
4565186.0,HAPPY,"['rgb(255, 255, 0)']"
4565186.0,EMPATHETIC,"['rgb(179, 0, 255)']"
4565175.0,EXCITED,"['rgb(255, 0, 8)']"
4565175.0,UNCERTAIN,"['rgb(140, 140, 140)']"
4565175.0,SATISFIED,"['rgb(255, 61, 51)']"
4565175.0,PITY,"['rgb(4, 161, 2)']"
4565175.0,ANGRY,"['rgb(4, 74, 31)']"
4565175.0,DEPRESSED,"['rgb(0, 22, 122)']"
4565175.0,DISGUSTED,"['rgb(74, 74, 74)']"
4565175.0,FRUSTRATED,"['rgb(4, 178, 181)']"
4565175.0,JEALOUS,"['rgb(132, 149, 194)']"
4565175.0,BORED,"['rgb(0, 140, 143)']"
4565175.0,AFRAID,"['rgb(0, 2, 38)']"
4565175.0,SURPRISED,"['rgb(255, 46, 60)']"
4565175.0,STRESSED,"['rgb(4, 7, 184)']"
4565175.0,TIRED,"['rgb(24, 28, 0)']"
4565175.0,CURIOUS,"['rgb(255, 213, 122)']"
4565175.0,SLEEPY,"['rgb(8, 188, 191)']"
4565175.0,SERENE,"['rgb(255, 251, 0)']"
4565175.0,ALARMED,"['rgb(3, 0, 158)']"
4565175.0,GUILTY,"['rgb(0, 1, 18)']"
4565175.0,GENEROUS,"['rgb(255, 0, 157)']"
4565175.0,ASTONISHED,"['rgb(255, 123, 0)']"
4565175.0,SAD,"['rgb(31, 53, 255)']"
4565175.0,CALM,"['rgb(255, 233, 125)']"
4565175.0,INTERESTED,"['rgb(255, 0, 191)']"
4565175.0,SHY,"['rgb(0, 255, 55)']"
4565175.0,HAPPY,"['rgb(255, 7, 3)']"
4565175.0,EMPATHETIC,"['rgb(255, 118, 13)']"
4565153.0,EXCITED,"['rgb(255, 0, 60)']"
4565153.0,UNCERTAIN,"['rgb(70, 120, 116)']"
4565153.0,SATISFIED,"['rgb(41, 255, 80)']"
4565153.0,PITY,"['rgb(226, 240, 29)']"
4565153.0,ANGRY,"['rgb(255, 8, 0)']"
4565153.0,DEPRESSED,"['rgb(0, 255, 195)']"
4565153.0,DISGUSTED,"['rgb(255, 69, 66)']"
4565153.0,FRUSTRATED,"['rgb(238, 255, 0)']"
4565153.0,JEALOUS,"['rgb(255, 140, 148)']"
4565153.0,BORED,"['rgb(0, 255, 140)']"
4565153.0,AFRAID,"['rgb(173, 55, 12)']"
4565153.0,SURPRISED,"['rgb(70, 17, 194)']"
4565153.0,STRESSED,"['rgb(255, 13, 69)']"
4565153.0,TIRED,"['rgb(0, 195, 255)']"
4565153.0,CURIOUS,"['rgb(3, 238, 255)']"
4565153.0,SLEEPY,"['rgb(0, 34, 255)']"
4565153.0,SERENE,"['rgb(255, 59, 219)']"
4565153.0,ALARMED,"['rgb(255, 23, 23)']"
4565153.0,GUILTY,"['rgb(255, 168, 18)']"
4565153.0,GENEROUS,"['rgb(0, 30, 255)']"
4565153.0,ASTONISHED,"['rgb(255, 77, 0)']"
4565153.0,SAD,"['rgb(255, 201, 246)']"
4565153.0,CALM,"['rgb(127, 255, 92)']"
